rating,review,name,address
4,"So...Incredible foodIncredibly authentic ambianceOysters Rockefeller were amazing Meatballs were amazing Our four entrees were great, including my classic Bolognese (my go-to test of any Italian restaurant)Our three desserts were amazing and perfectThey lose a star because of their GROSSLY overpriced wine list. Â  I know my wines, I know prices, and these were exorbitant. Â  When you drop a car payment on wine you expect quality, and the value simply wasn't here. Â  If they unilaterally lowered their alcohol prices to more consistent and reasonable levels they would be 5 stars.",Mamma Maria,"3 N Square Boston, MA 02113"
3,"First off, I want to sing the praises of the staff, here. Our waiter and all support staff were amazing and attentive, there were longer gaps in service as we were almost done but our server had a large group and was still acceptably attentive. The food was good but price to portion ratio was off, Imo. I could have easily eaten another entree, I'm not a large person. The cheese appetizer was small. The portions were just small all around. My Disarrono Sour was exceptional, it was fresh and tangy, best I've ever had! I had the Rabbit entree and my husband had the Beef entree. Both were great, just small. I ordered 2 desserts after they brought us one on the House (it was our anniversary) and the peach tart is TO DIE FOR! Freshly baked to order. Now, my reason for 3 stars, we asked for the most private table possible, which I think is impossible at this restaurant because it is so ridiculously cramped. The other tables were so close I proximity to us, there is legitimately no privacy, at all. The servers make do with Space but it is really cramped. We had to push our table back so my husband wasn't getting bumped by the staff. The decor was cute and it felt kind of like eating at my nonni's, just too cramped. All in all, it was a nice restaurant but we probably won't return because we left hungry after spending 190$.",Mamma Maria,"3 N Square Boston, MA 02113"
5,"What a gem! Â The atmosphere is amazing. They had me at pesto... Â From being seated and paying for our meal, it was a pleasure eating here. We sat upstairs overlooking the street. Lovely restaurant and delicious food. I even overheard the waiter accommodating some young children making sure they could serve them something they would enjoy. Glad we came.",Mamma Maria,"3 N Square Boston, MA 02113"
5,"Busy restaurant, even during weekdays, definitely make a reservation before you go. Â At least there is a nice seating area for waiting customer. The waiting staff is friendly and attentive.The food lives up to the hype. The menu changes every day but they have a few that says everyday such as boglonese. I ordered the boglognese past and lobster pasta. The boglognese was good but the lobster pasta was divine. It has delicious mushroom and fish roe on top, which adds so much texture to the pasta. All the pasta are fresh and has wonderful texture.The place is a little cramped but so are many North End restaurants. Street parking is hard as always. But the food is worth it.",Mamma Maria,"3 N Square Boston, MA 02113"
4,"We came here for Valentine's Day dinner and this place as so cute. We had a table upstairs by the windows overlooking the square... and so quaint! The menu for that day was the prix fixe menu, and that was fine because it was still a large selection and it included all of their popular items. I got a lobster pasta as an app, the osso busco as the entree and the tiramisu as dessert. The lobster pasta was good... the lobster was fresh and it was a lot of lobster for an app. I've never had osso busco before and for my first experience it was pretty good. The veal was super tender and the risotto was nicely flavored as well. The tiramisu was alright, it was good for sure, but it was not the best I've had.All in all, I would come back here again just for the setting. Plus you can't Â go wrong with the food!",Mamma Maria,"3 N Square Boston, MA 02113"
1,You have to be prepared to eat on their terms. Me I was way different than what they advertised. Ridiculously over priced!!,Mamma Maria,"3 N Square Boston, MA 02113"
5,"Crazy good food and service.We had Rafael as a waiter and Tom at the Bar and they were super. The restaurant itself was more upscale than I thought it would be - after a day of touring we weren't exactly dressed for the occasion but they still were very nice to us.The menu changes daily I guess with fresh ingredients and different in season stuff.I really enjoyed the Ossobuco - tender and well seasoned. We liked the cheese and salami appetizers and wine list was fantastic with great Italian wines. Wish we had dressed a little nicer, but we had a fantastic evening and loved the quaint location and restaurant.",Mamma Maria,"3 N Square Boston, MA 02113"
5,"Wow wow wow! One of the top ten meals I've had. Located in quiet North Square, just a block away from bustling Hanover Street, Mamma Maria's is just where you want to be on a cold winter day in Boston. Super cozy when you get inside. We were seated upstairs overlooking North Square. From the service to the food, everything was impeccable. Do yourself a a favor and get off Hanover Street and come here.",Mamma Maria,"3 N Square Boston, MA 02113"
4,"Amazing service. My husband got some pasta sauce on his white shirt and someone saw and brought him club soda and a fresh napkin to clean it off right away without us asking. Food was pretty good, great location.",Mamma Maria,"3 N Square Boston, MA 02113"
2,"Go ahead and pass on this place. Nothing special, service was mediocre to match the food. My husband and I came a little after 5pm, we didn't have reservations so we came early assuming they'd have tables. They said they'd fit us in, then led us through an empty restaurant and sat us at the small bar where the bartender served us.We were excited to try the uni pasta...but they were out. We had the veal carpaccio, and lobster ravioli instead. After we ordered we sat and listened as the bartender and a server loudly discussed how much they did not want to be there working and serving that day. Hmm...lovely. Veal carpaccio, we may as well have eaten paper. It was that bland and boring. Lobster ravioli was over cooked and needed more sauce. Waste of a meal.",Mamma Maria,"3 N Square Boston, MA 02113"
